,text,pred,label,score,anger,disgust,fear,joy,neutral,sadness,surprise
3534,thanks jk love ya to death,4,neutral,0.34925744,0.010569403,0.002185459,0.003232569,0.15750502,0.34925744,0.3042683,0.17298186
3535,going to al ain need to check out one store hope i find things that i am looking for,4,neutral,0.4846635,0.004688096,0.00148101,0.0038863518,0.2633348,0.4846635,0.06180784,0.1801384
3536,geeze i am just wondering what is wrong with some people i either need to go for a run or go to sleep tomorrow should be a fun day,6,surprise,0.8241477,0.003689505,0.0005700439,0.0037373896,0.12937528,0.02389534,0.014584741,0.8241477
3537,so my parents are too busy making me feel like to realise that i have got worse and need to see a doctor again no sleep sucks,5,sadness,0.93526185,0.024230864,0.020927995,0.010675716,0.0040615383,0.0028293314,0.93526185,0.0020127285
3538,gnight jonathan i tried to stay up i really did i cannot wait till ur in my timezone will be so much easier then,5,sadness,0.56145936,0.0039628493,0.0009278565,0.0031934676,0.10131285,0.10368737,0.56145936,0.22545622
3539,prom is so over rated irritated going to bed goodnight,0,anger,0.80875933,0.80875933,0.008550176,0.0017680841,0.0031581633,0.12214175,0.04043495,0.015187471
3540,look everyone i am a bad boy i am ranked higher than meghan mccain,5,sadness,0.9073586,0.023361808,0.03656096,0.0129720215,0.007463991,0.0037372427,0.9073586,0.0085453475
3541,rain i wanna see her hair hows everyone,5,sadness,0.3585349,0.0225571,0.0056971926,0.0055554854,0.04655723,0.220287,0.3585349,0.34081113
3542,or ftrh for the ride home,4,neutral,0.9002164,0.0032102,0.002471817,0.011008131,0.017773218,0.9002164,0.006102562,0.059217688
3543,english screwed up my overall percentage in x in xii again and probably in adm tests too happens,4,neutral,0.5372992,0.057264354,0.019169897,0.0052598557,0.010067178,0.5372992,0.12804833,0.24289113
3544,i want chinese food really baaad,3,joy,0.89309096,0.0025366705,0.00059868256,0.0007072654,0.89309096,0.027430354,0.026210357,0.04942566
3545,is downloading songs,4,neutral,0.6094884,0.008854472,0.003021292,0.0019308834,0.014063353,0.6094884,0.14395863,0.21868294
3546,i almost said and grammer no exist either grunt but i stopped myself,6,surprise,0.33258045,0.2775846,0.009969438,0.025092041,0.007326873,0.08255845,0.26488808,0.33258045
3547,d you are gonna take good care of that little baby and he is gonna be a strong boy that is for sure,3,joy,0.5898568,0.009920743,0.012121758,0.003564975,0.5898568,0.35951394,0.015972584,0.009049184
3548,ha lemme know what you find tho i suspect it will be a lot of complaints have a peaceful night my friend,3,joy,0.9278516,0.004256582,0.0013037617,0.0009849374,0.9278516,0.047575608,0.005744728,0.01228284
3549,seeing shane dawson videos,6,surprise,0.4915,0.0040765074,0.0024500438,0.0053736614,0.187195,0.17362295,0.13578185,0.4915
3550,sad face,5,sadness,0.94823366,0.0014633992,0.0018502435,0.0015519406,0.003038403,0.013603147,0.94823366,0.030259252
3551,aaaaahhhh friday but funeral at,5,sadness,0.5901047,0.0047304644,0.002805057,0.0034999968,0.060350303,0.038222045,0.5901047,0.30028737
3552,already misses,5,sadness,0.9146177,0.002964705,0.0035536692,0.011298233,0.0021923042,0.05902747,0.9146177,0.006345798
3553,lauralp ok thanks for the help i hope they respond to me sooner or later then thanks,3,joy,0.5901569,0.0055839797,0.0028327226,0.0068251006,0.5901569,0.22680338,0.07564591,0.092151985
3554,out of commish for a few days in atl with fam just saw the updates to the net website looks awesome,3,joy,0.618266,0.0024112167,0.0006913014,0.001122021,0.618266,0.098320514,0.024807977,0.254381
3555,awww that sucks also when i finish uni you should totally have a mini housewarming yes work it around my schedule laugh out loud,5,sadness,0.521465,0.006063023,0.009474141,0.0076641003,0.039930243,0.027393391,0.521465,0.3880101
3556,at famous daves with my mom so hungry,5,sadness,0.4633406,0.1269788,0.0067553897,0.007264569,0.07062173,0.14797719,0.4633406,0.17706174
3557,i would vote for you miley but i live in ireland youll be fine good luck sl ¿ nbye in irish sorcha xxxx,3,joy,0.7863352,0.008942273,0.00068270956,0.0020411718,0.7863352,0.063850604,0.11972577,0.018422293
3558,home for the nite sleeping on the pull out bed with maggie wishing it was durden i got to find a apartment,4,neutral,0.61447775,0.038394127,0.014078698,0.004171856,0.038041882,0.61447775,0.21457845,0.07625717
3559,ohsummer beginsyay the fighting crying and stress has started with the kidsits only been hrs since they got out,5,sadness,0.6145507,0.16267084,0.0015309786,0.0046618297,0.051194258,0.03848293,0.6145507,0.12690844
3560,i feel so deflated no more doggy,0,anger,0.93415195,0.93415195,0.001100253,0.0009601925,0.005195627,0.000872868,0.05617472,0.0015443478
3561,sad about young love coming to an end they were sooo cute together,5,sadness,0.8546259,0.0014738176,0.0015808159,0.0018383346,0.040555473,0.020266382,0.8546259,0.07965922
3562,omg really i sowwy i will do it again p i was tired when i did that this morning p laugh out loud,6,surprise,0.9659293,0.002143327,0.0006326435,0.0037142255,0.008849564,0.008038044,0.010692842,0.9659293
3563,owww back pain hm walmart or no i could get cupcakes,5,sadness,0.8142551,0.0025226357,0.0016132465,0.0031567793,0.014858175,0.02796102,0.8142551,0.13563307
3564,i cannot believe that you guys are gonna stay just one day here in rio de janeiro again,6,surprise,0.95259035,0.009104122,0.00061130035,0.012592091,0.0137533825,0.0017354224,0.009613362,0.95259035
3565,making my boyfriend look different hes cute no matter what hearts,3,joy,0.48927826,0.016240727,0.005649492,0.0036495258,0.48927826,0.3279838,0.030995473,0.12620275
3566,laugh out loud thanks,4,neutral,0.5871668,0.021944886,0.0029642067,0.003315351,0.29259107,0.5871668,0.022398664,0.069619
3567,is working until tonight,4,neutral,0.7568029,0.005928426,0.0023971037,0.0029294584,0.010784007,0.7568029,0.13613307,0.085025
3568,well there go my peace corps prospects,4,neutral,0.77871644,0.008753067,0.006693154,0.0319159,0.11731569,0.77871644,0.03229504,0.024310714
3569,remember the time when we torned for the night in sentosa i was the only one who didnt have to spit out the unknown facts abt myself,6,surprise,0.4518491,0.01921931,0.005185434,0.019603623,0.011507706,0.44468233,0.047952503,0.4518491
3570,good idea i will have to remove all the old receipts tissue paper and other nonsense before i can take a picture,4,neutral,0.8158241,0.021687413,0.031493623,0.007889938,0.042358838,0.8158241,0.021712903,0.059033163
3571,whatever will be will be,4,neutral,0.7317959,0.03940807,0.028085774,0.021191267,0.03723313,0.7317959,0.05596458,0.086321235
3572,wango tango good night all,3,joy,0.5020573,0.0029535037,0.0025060088,0.0015164309,0.5020573,0.45983052,0.009568082,0.021568188
3573,i am not in the best financial situation myself at the moment i am beyond broke my money is spend as soon as i earn it at the moment,5,sadness,0.9649686,0.025152875,0.0004831711,0.0018645517,0.003304579,0.0012748021,0.9649686,0.0029513917
3574,hello you you should totally go to the biggest shopping center in europe and we can go shopping together,6,surprise,0.61849123,0.015981473,0.0022129586,0.0028077126,0.1736391,0.16770464,0.019162895,0.61849123
3575,fixing openbox theme a little,4,neutral,0.8871696,0.00534424,0.003181753,0.0011145975,0.019257946,0.8871696,0.02657969,0.057352193
3576,selling my laptop for cheap if anyones interested toshiba ram,4,neutral,0.75143343,0.007162939,0.0034510517,0.004150179,0.11802297,0.75143343,0.022376275,0.09340316
3577,if recent experience is anything to go by i fear i might be going off indian food this is not good people not good,2,fear,0.9532439,0.00516356,0.00039863103,0.9532439,0.01520504,0.0020884844,0.020448599,0.0034517115
3578,i wish i was not all bummed but i kinda am,5,sadness,0.98923194,0.0029068252,0.0004155849,0.00090999913,0.0025830886,0.0017623127,0.98923194,0.0021902646
3579,hey mitchel when will you be live again i did not get a chance to call you,5,sadness,0.96442556,0.002852605,0.00081903086,0.0012612953,0.0019318021,0.012765316,0.96442556,0.015944423
3580,looking at the sunshine out of my office window,3,joy,0.5688307,0.03958749,0.012658108,0.016023941,0.5688307,0.08027253,0.06243466,0.22019257
3581,back is sore should not have done that jump last night,5,sadness,0.5683456,0.015414207,0.022340558,0.04048547,0.00831637,0.28378326,0.5683456,0.061314587
3582,we are working,4,neutral,0.8888939,0.004596263,0.0018454511,0.001674886,0.023139322,0.8888939,0.032916743,0.04693342
3583,brides a la mode pow wow first thing this morning this past weekends lovely wedding fresh in my mind pictures soon,6,surprise,0.62705606,0.0020351834,0.00045204742,0.0048173666,0.3279063,0.02449496,0.013238019,0.62705606
3584,just got my paycheck april bonus can be deposited today the rest going to wait till monday,4,neutral,0.5210912,0.0072193407,0.0016202403,0.002749694,0.115846485,0.5210912,0.10962789,0.24184516
3585,nope no way in to stop just have to put up with it,4,neutral,0.7290243,0.17702012,0.032180678,0.016179027,0.0089339055,0.7290243,0.025617326,0.011044678
3586,i recommend returning your broken duck toy with the batteis it came with or the person who your giving it to may get mad trust me,0,anger,0.98475534,0.98475534,0.0006230696,0.003613147,0.0020901915,0.0019965281,0.0040142736,0.002907452
3587,not so much a substitute as a variation ate too much too oof,4,neutral,0.8527505,0.005937856,0.07639593,0.0019564994,0.00743422,0.8527505,0.035056446,0.020468595
3588,such beautiful weather why are u sick baby tanapolis,6,surprise,0.6363884,0.0072241807,0.0014666907,0.005803314,0.07783755,0.07674766,0.19453222,0.6363884
3589,oui mademoiselle you can barely turn around these days without bumping into one,6,surprise,0.80754024,0.006862008,0.0021480639,0.014615349,0.00573709,0.15042487,0.012672403,0.80754024
3590,flickr pics chester zoo danwtmoon posted a photo welcome to chester zoo by jockey,3,joy,0.70873797,0.002680156,0.0006149988,0.0012773767,0.70873797,0.11568086,0.0072409925,0.16376768
3591,woke up and watched jon and kate plus eight i tried to pretend like they were still a normail family,4,neutral,0.4014358,0.01093262,0.003970889,0.0031110868,0.35438403,0.4014358,0.067420796,0.15874474
3592,youre a freak,0,anger,0.5664477,0.5664477,0.20097119,0.06805656,0.0048622233,0.041837752,0.008810871,0.10901368
3593,i dont even know now lenaaa when you going clothes show,6,surprise,0.5925788,0.05535236,0.0138494475,0.008520895,0.018792832,0.2297262,0.081179425,0.5925788
3594,jane yay buti nagustuhan nyo isang bar lang enclosed ko sa mail to test if matutunaw or hindi next time uli,4,neutral,0.84052926,0.008267942,0.00520476,0.009538465,0.02652609,0.84052926,0.02341981,0.086513646
3595,memories,4,neutral,0.91207534,0.0021360805,0.006883366,0.004768732,0.0044363295,0.91207534,0.045625266,0.024074903
3596,yep nothing to worry about,2,fear,0.89754057,0.012691185,0.0035515665,0.89754057,0.0056882664,0.037711613,0.03227448,0.010542279
3597,back to work tomorrow whose idea was it to go back on a saturday oh wait that would be mine fail,6,surprise,0.5115027,0.009070123,0.0023908778,0.0065823128,0.024134096,0.1771627,0.26915717,0.5115027
3598,going to start very small like or then slowly to higher stakes,2,fear,0.51278085,0.021625938,0.0096287755,0.51278085,0.05314309,0.35302168,0.012614912,0.037184753
3599,make a videoblog,4,neutral,0.95469016,0.0036188776,0.00178659,0.0028465106,0.0056627104,0.95469016,0.006582444,0.024812657
3600,reading evermore by lynn viehl,4,neutral,0.58111435,0.006200083,0.001970965,0.0036031872,0.08647469,0.58111435,0.08952623,0.23111047
3601,wow what a storm we just had now no power,6,surprise,0.97538745,0.0044195177,0.003601435,0.0027545157,0.0014521863,0.007015346,0.0053694607,0.97538745
3602,getting my phone back this week yeeeewww,3,joy,0.3550923,0.008422347,0.006623966,0.0052067474,0.3550923,0.045779366,0.26156467,0.31731066
3603,back from school daily show was amazing gonna watch it again later i think laugh out loud,3,joy,0.7058267,0.0023366802,0.0005157571,0.0015452133,0.7058267,0.02556511,0.0073185605,0.2568919
3604,breez yer please do have a good day,4,neutral,0.5077644,0.0065181875,0.0047352933,0.0025518262,0.3241115,0.5077644,0.11188607,0.04243273
3605,musicmonday epic song y lights and sounds by yellowcard,3,joy,0.5904667,0.0043560676,0.00049948815,0.0027391384,0.5904667,0.06812875,0.019573513,0.31423643
3606,hot cuppa coffee made with milk fortified with monins irish coffee syrup bliss,3,joy,0.72494566,0.012124826,0.006212186,0.0019694567,0.72494566,0.21817976,0.015983397,0.020584734
3607,right i am out of here peeps i hope fixes twitter mobile so i can tweet from the race mtwitter has been down for days fail,5,sadness,0.6262184,0.011356991,0.0024021473,0.00462673,0.023019338,0.18631239,0.6262184,0.14606401
3608,my anticipated meet up with tapan parikh is no more apparently he wont pass by nairobi and will head straight from mombasa,5,sadness,0.41632977,0.008574767,0.0016320293,0.0070955893,0.013687768,0.19224575,0.41632977,0.36043432
3609,watching army wives and it always makes me cry,5,sadness,0.912276,0.0038128155,0.0037206274,0.002586405,0.01496006,0.01735919,0.912276,0.04528489
3610,productive day,5,sadness,0.5804682,0.052702945,0.025144663,0.0028328605,0.017015904,0.28622207,0.5804682,0.0356134
3611,rest in peace adam glenn epps gone but never forgotten what a week loud in the air years,5,sadness,0.7584286,0.010337862,0.0065754135,0.0027793678,0.00907697,0.0960958,0.7584286,0.11670601
3612,gotta love the summer,3,joy,0.6377964,0.013579297,0.006918602,0.0020807567,0.6377964,0.16941378,0.15490434,0.015306857
3613,marking going ok so far as and bs so far relieved it looks like i have future programmers in class,3,joy,0.952217,0.0015220908,0.0006097256,0.00031171704,0.952217,0.018408505,0.0060900263,0.020840907
3614,alas no it is just a normal night monday is quiz night,4,neutral,0.7690464,0.0038095322,0.0021110328,0.004843974,0.03152752,0.7690464,0.017100237,0.17156124
3615,did anyone go photographing today i managed to get a few macro shots of some flowers that were blooming,6,surprise,0.43023485,0.006965531,0.0035709706,0.002418537,0.038210616,0.34470344,0.17389609,0.43023485
3616,buckley good morning from sunny londonsounds like an oxymoron but happens to be true of today hurrah,3,joy,0.7760357,0.0023516528,0.00073927804,0.0011330217,0.7760357,0.057997655,0.07617599,0.08556672
3617,cool thatd be fantastic,3,joy,0.52226627,0.0047408924,0.0013021177,0.002477549,0.52226627,0.21353716,0.019714337,0.23596163
3618,live on stickamcomitstyleryo come chat,4,neutral,0.7799545,0.005564633,0.0011548174,0.0048136227,0.10225399,0.7799545,0.016439054,0.08981939
3619,but is right this is like the cape breton coal mines but no lessons learned,4,neutral,0.6255104,0.01156077,0.014719288,0.0054345326,0.007261747,0.6255104,0.18974733,0.14576592
3620,yes but i am quite rusty i am hoping to get back to it and tune up my skills tim plays guitar we threaten duets,2,fear,0.98437065,0.0078050857,0.00048231654,0.98437065,0.001028126,0.0016682863,0.0025848662,0.0020606972
