serial,text,pred,label,score,anger,disgust,fear,joy,neutral,sadness,surprise
1336,im come and try to find you and be your fan too,3,joy,0.889548,0.008094175,0.000547215,0.00548571,0.889548,0.055724543,0.012156963,0.028443316
1337,hey i know ya dont know me but i wanted to say yopu have helped me a lot i was over in iraq and i wanted to thank you,3,joy,0.851319,0.003650299,0.000819517,0.001819236,0.851319,0.045585454,0.012182461,0.08462387
1338,feeling very tierd too much college work,5,sadness,0.9144437,0.014697586,0.001296707,0.014462973,0.028240496,0.009193539,0.9144437,0.017665008
1339,mmmreconsituted meat products and weekold veggiesgotta love that rehydrated warm milk for breakfast,3,joy,0.5330924,0.009886351,0.00455557,0.001660647,0.5330924,0.3903529,0.020620722,0.039831366
1340,oh no say it aint so,6,surprise,0.4569197,0.017926075,0.029158443,0.024750087,0.015602953,0.26840466,0.18723808,0.4569197
1341,i hope he does  join and youll find one,3,joy,0.85829645,0.00196646,0.000442487,0.000798818,0.85829645,0.08381788,0.01371939,0.04095844
1342,thank god for some overcast and ivory trying to get my mom to take me out to lunch egh doesnt look like its gonna work,5,sadness,0.64483815,0.005016583,0.003111775,0.001788954,0.038324226,0.032504234,0.64483815,0.27441606
1343,cant thank you enough who is nitin between,6,surprise,0.36280254,0.013725165,0.001280654,0.00114809,0.26519272,0.31599677,0.03985412,0.36280254
1344,sadly we were too late for traceycakes but we got them elsewhere not the same but still yummy tea w wee on wknd,5,sadness,0.89055806,0.001040579,0.001028517,0.002321218,0.033865597,0.029857336,0.89055806,0.04132866
1345,well piss on that i cant get into their site  work nor does it come thru on my phone,5,sadness,0.5101502,0.028757226,0.010441251,0.003182764,0.007274299,0.33274275,0.5101502,0.10745157
1346,  this is post guitar hero  kicking,4,neutral,0.390703,0.006091529,0.001097174,0.001378472,0.17917573,0.390703,0.051791895,0.3697622
1347,i dont like kde since ver  its like vista fail,5,sadness,0.91080934,0.005087336,0.000522621,0.001270702,0.029698823,0.016278772,0.91080934,0.036332462
1348,just woke up making breakfast,4,neutral,0.7758776,0.006429414,0.003617722,0.005570723,0.012643109,0.7758776,0.024844995,0.17101642
1349,  my formerly pretty car,5,sadness,0.7417418,0.006156385,0.000979117,0.002877525,0.028121179,0.03838159,0.7417418,0.18174246
1350,just thought about my hubby being deployed n now i got the blues i need a stiff drink but im breastfeeding so no booze for me  ugh,5,sadness,0.74972814,0.005889031,0.001739449,0.004367799,0.04351082,0.0229864,0.74972814,0.17177835
1351,i need some motivation in my life oh and some love would be nice too,5,sadness,0.64317816,0.008880781,0.000691803,0.001478071,0.33574775,0.005191898,0.64317816,0.004831523
1352,welcome,4,neutral,0.7772654,0.007664737,0.006390243,0.009748555,0.096427634,0.7772654,0.028734049,0.07376929
1353,i cant wait to start my weekend im so sick of working i have to selfmedicate and im fresh out of herb,5,sadness,0.94054145,0.003696453,0.000676335,0.006493868,0.043055877,0.002136135,0.94054145,0.003399881
1354,itx no credits for me unfortunately,5,sadness,0.9193557,0.001572736,0.002053118,0.006134827,0.00250671,0.04019317,0.9193557,0.028183702
1355,its ugly and gray outside even in san diego not too cold will get to  but maygray junegloom for us all,5,sadness,0.98750776,0.00347334,0.001805472,0.001096193,0.003292322,0.001155766,0.98750776,0.001669142
1356,i so know what you mean,6,surprise,0.44047904,0.012486003,0.000712552,0.009417172,0.39161554,0.10329905,0.041990727,0.44047904
1357,cookies are good,3,joy,0.5839981,0.003789983,0.004404892,0.001769442,0.5839981,0.36636767,0.010367556,0.029302333
1358,he loved it so happy birthday he said you sounded like a mixture of john lennon chrissie hynde and janis joplin,3,joy,0.9015534,0.002121329,0.000450827,0.000412216,0.9015534,0.01683899,0.009744947,0.068878345
1359,griffiths there was a good atmos i decided to stay til closing very funny,6,surprise,0.7434211,0.00599878,0.001693233,0.002040865,0.1768935,0.052700195,0.017252356,0.7434211
1360,supporting superfly all the way,4,neutral,0.9167257,0.007046305,0.002773434,0.002584937,0.04057673,0.9167257,0.0090018,0.021291079
1361,i would lime them or lemon and deal sounds fabulous to me text me up when youre back,3,joy,0.97463346,0.002345445,0.000298698,0.000604786,0.97463346,0.010355919,0.002204059,0.009557591
1362,why dont you make me feel like you used to,0,anger,0.33265194,0.33265194,0.025885971,0.02866025,0.002730944,0.32431754,0.07267089,0.21308243
1363,how about we start with a true franchise online mode dynasty was huge madden online league not so much,0,anger,0.6806771,0.6806771,0.005146703,0.25764567,0.004726116,0.035295174,0.007593061,0.008916077
1364,im having trouble finding really yummy egg free icecream favoriteicecream  got any recommendations anyone,5,sadness,0.5409946,0.006772689,0.000607182,0.012745627,0.07762835,0.08523053,0.5409946,0.27602103
1365,on my tea break cant wait to drive home tonite,4,neutral,0.5973583,0.006186595,0.001072192,0.003034302,0.23130381,0.5973583,0.04657604,0.114468776
1366,is watching mock the week and is slowing cooking,0,anger,0.5955668,0.5955668,0.020960487,0.011163264,0.002145409,0.05388313,0.30317786,0.013102988
1367,unfortunately i didnt leave the house in time,5,sadness,0.7929308,0.004713293,0.00198409,0.006261233,0.007117382,0.026656426,0.7929308,0.16033673
1368,is twubbing again,5,sadness,0.8319288,0.002434803,0.004572349,0.002407578,0.003967863,0.09102271,0.8319288,0.0636659
1369,when da heck will the garage man get here i ask you when,4,neutral,0.41605577,0.13776089,0.008214048,0.013670217,0.011993521,0.41605577,0.13081123,0.28149435
1370,ok i feel like i need to cry now i cant believe that in less than  years ill be walking across the stage to get a high school diploma,5,sadness,0.9093746,0.003639634,0.000283361,0.006687626,0.019262126,0.003262467,0.9093746,0.05749015
1371,just got a ipod touch downloading apps for it now,4,neutral,0.7632487,0.005494639,0.002596342,0.001709511,0.02677394,0.7632487,0.021718336,0.17845851
1372,hey hey happy mothers day ,3,joy,0.9726944,0.006436934,0.00064502,0.002770184,0.9726944,0.008271837,0.001798566,0.007383108
1373,  lol on friday its now saturday here lol im in australia,6,surprise,0.6099103,0.00371061,0.000779756,0.001275907,0.15306221,0.13988535,0.091375776,0.6099103
1374,alfradique no fun well hopefully you dont have much more to go,5,sadness,0.8578342,0.002871511,0.001693082,0.000946095,0.038487513,0.056092042,0.8578342,0.042075507
1375,night all im trying to get to bed early for oncewell as early as  can be for a normal person,5,sadness,0.43094012,0.005534058,0.000914814,0.004645347,0.05141549,0.24761902,0.43094012,0.25893113
1376,mothers daylove you madre chels tonight cant wait for her to see her present,4,neutral,0.3379535,0.018185576,0.001127562,0.00182796,0.20442814,0.3379535,0.23938197,0.1970953
1377,conference call with hp they gave me an invalid pass code so i cant attend,5,sadness,0.8180013,0.061791703,0.006419067,0.005095782,0.0035386,0.08545281,0.8180013,0.019700764
1378,its  am i am going to sleep now but i be back up in  hourslol good night,5,sadness,0.5691035,0.003421021,0.001395119,0.001515851,0.16265896,0.10372713,0.5691035,0.15817842
1379,what are some good places to eat in los angeles want to try something different today,4,neutral,0.49423534,0.013572422,0.001576776,0.006396839,0.17466034,0.49423534,0.018545741,0.29101256
1380,fuze was giving away capes at komens race for the cure today and id always love a hug from you hun,3,joy,0.9415792,0.001435921,0.000533861,0.00045766,0.9415792,0.032519836,0.008524737,0.014948767
1381,im suppose to get up to go find sumthin to wear tomorrow but i cant get up,5,sadness,0.9583624,0.003917599,0.000973769,0.002873092,0.005621492,0.01157443,0.9583624,0.01667716
1382,my yo just woke and groggily walked over to my office is now sleeping in my lap,5,sadness,0.6851001,0.003841809,0.005768735,0.006114485,0.010425582,0.13542315,0.6851001,0.15332614
1383,the lab informs me the logic board is dead as well it is farking expensive to replace i dont know what to do mypowerbookgrip,5,sadness,0.9352031,0.012520675,0.003233428,0.002356916,0.002864887,0.02072186,0.9352031,0.023099154
1384,we just hit  views on myspace thanks everyone,3,joy,0.57371175,0.005043777,0.000868511,0.001206608,0.57371175,0.1638795,0.010359789,0.24493013
1385,still sick bout to play some ps till the laker game starts,5,sadness,0.77193546,0.002619096,0.002664605,0.004935394,0.011412965,0.18227582,0.77193546,0.024156671
1386,it will be my second year that i will not be there,5,sadness,0.9809204,0.001605135,0.00063687,0.00487662,0.004678991,0.002253895,0.9809204,0.005028136
1387,eatin dinna herd tom brady not movin  fast,5,sadness,0.5026443,0.010384676,0.004531066,0.012928807,0.017677885,0.34544113,0.5026443,0.106392086
1388,im not ready for my baby to be  tomorrow she is growing so fast,5,sadness,0.5317079,0.016606817,0.000896389,0.05420789,0.06097471,0.045949716,0.5317079,0.28965655
1389,i woke up this morning thinking it is saturday,6,surprise,0.68369555,0.005220652,0.000553393,0.004097779,0.05659924,0.10388501,0.14594837,0.68369555
1390,i have both her cds and know them both by heart really tal you think you can intro me to country music,3,joy,0.88788337,0.002920505,0.000411389,0.001196333,0.88788337,0.02833016,0.013772538,0.06548579
1391,glad you like it took around  and a half hours would have been less but i kept stopping for food breaks haha i was,6,surprise,0.53852725,0.005352355,0.001029588,0.002516131,0.139193,0.057499878,0.25588185,0.53852725
1392,last class at  one final tomorrow and  finals on friday,5,sadness,0.33778125,0.005453652,0.00120281,0.003698322,0.09700622,0.25670543,0.33778125,0.29815233
1393,lao mein and spanikopita haha you would have to be here to know,3,joy,0.7026228,0.004774982,0.00184947,0.001837385,0.7026228,0.14361134,0.016782006,0.12852207
1394,ps wish i were coming tonight,5,sadness,0.4935752,0.001704546,0.000843375,0.003367399,0.027629858,0.05988077,0.4935752,0.41299888
1395,i hate feeling like this about him i need a break away from everyone as soon as exams are over im defo off to portsmouth for a bit,5,sadness,0.92598563,0.016959038,0.002040798,0.001269809,0.050986204,0.001394443,0.92598563,0.001364071
1396,my head hurts can wait to see the new photoshoot,5,sadness,0.93307817,0.002487524,0.002034507,0.003901279,0.007902029,0.03138886,0.93307817,0.019207684
1397,goodmorning everyone,4,neutral,0.6513948,0.004433577,0.001795482,0.002920407,0.17674027,0.6513948,0.03623011,0.12648544
1398,what did you think of the finale i thought it was kind of a cheap way out,6,surprise,0.64188075,0.021979999,0.00334464,0.004535695,0.10423524,0.21479122,0.009232431,0.64188075
1399,i had a vivid dream last night i was crooning away,2,fear,0.64470786,0.015166666,0.000868245,0.64470786,0.071947604,0.002512595,0.010320222,0.25447676
1400,long day of dancin travelin and celebrating life happy mothers day,3,joy,0.93338436,0.001699446,0.000374844,0.000291891,0.93338436,0.013190644,0.007713271,0.043345593
1401,why am i always the one on time they are always late i wanna sleep i miss mere,5,sadness,0.9286716,0.009110382,0.000701352,0.003466098,0.002008777,0.018793432,0.9286716,0.03724837
1402,i want an invite  sick of seeing all these links for people playing and being left out,5,sadness,0.8178082,0.14420494,0.001250512,0.001709456,0.022402426,0.002168165,0.8178082,0.010456231
1403,its am  and i are still up sending you as much tweets as we can philippines tour please,6,surprise,0.40168846,0.005122535,0.00082689,0.005744108,0.07227043,0.24467246,0.26967508,0.40168846
1404,i miss my puppy,5,sadness,0.9923478,0.001020091,0.000594802,0.000486305,0.001806315,0.002219945,0.9923478,0.00152479
1405,are they abusing your service manual follower management is a pain i love the style,0,anger,0.52736425,0.52736425,0.03553165,0.00725693,0.003302081,0.0598677,0.35962948,0.007047941
1406,in san jose having good time w bros also helped dad edit next holy land brochure wish i could go,3,joy,0.6832073,0.002146419,0.000434534,0.002361377,0.6832073,0.07307734,0.08376722,0.15500577
1407,is excited about tomorrow but i gotta clean the house clean clean clean ahhhhhhh,5,sadness,0.8585653,0.007355532,0.00983458,0.008437041,0.02472885,0.029226169,0.8585653,0.06185256
1408,hows the fam well i hope,3,joy,0.7579054,0.003600033,0.002177476,0.000870939,0.7579054,0.19766475,0.018035479,0.019745914
1409,why did the blonde keep failing her drivers license testeverytime they stopped she jumped in the back seat,6,surprise,0.676131,0.19018222,0.004103382,0.061045412,0.00258505,0.050784767,0.015168091,0.676131
1410,come to rochester with me and nikki beer and a hog roast always helps,3,joy,0.8427225,0.002365345,0.002522633,0.000869274,0.8427225,0.13053544,0.005496427,0.015488344
1411,thank you,4,neutral,0.5409262,0.015372546,0.00237095,0.002373612,0.20840262,0.5409262,0.019316362,0.2112377
1412,is slowly crunching the reality that june is fast approaching in other words classes again and another year will be added to my age,4,neutral,0.5728962,0.04311931,0.003705023,0.045927927,0.012327924,0.5728962,0.049952686,0.27207094
1413,so i guess we r sleepin over,4,neutral,0.8120586,0.00699831,0.007343813,0.003183153,0.055474572,0.8120586,0.07637045,0.038571015
1414,he put a  mohawk in my son headhe just killed my vibe as always,0,anger,0.75637066,0.75637066,0.007988079,0.014211946,0.009423426,0.061495066,0.05205998,0.098450795
1415,well shes getting through,4,neutral,0.8735025,0.005515479,0.006661526,0.002963165,0.01873116,0.8735025,0.026820658,0.065805405
1416,no kickboxing classes today pretty bummed still going to work out hard ,5,sadness,0.9740401,0.007506128,0.000689755,0.008721542,0.003257228,0.003002645,0.9740401,0.002782676
1417,all alone for the weekend,5,sadness,0.9474911,0.002830539,0.003366587,0.008888134,0.001354575,0.029992351,0.9474911,0.006076678
1418,wishing i was at the michou show right now god life isnt fair,5,sadness,0.8639089,0.001593732,0.000653723,0.002015247,0.015906697,0.024110196,0.8639089,0.091811515
1419,poor dead josh  please leave your messages of condolences there boy rip,5,sadness,0.8963485,0.003027302,0.000833949,0.000730073,0.009465851,0.0365755,0.8963485,0.05301884
1420,watching the rain and reminiscing about the time when everytime it rained i was with the love of my life,5,sadness,0.7018691,0.027476968,0.001654628,0.002620235,0.20353618,0.028533548,0.7018691,0.03430935
1421,got a sunburn from coney island bike ride,5,sadness,0.9539586,0.018147422,0.002417908,0.001630644,0.006030013,0.009051465,0.9539586,0.008763981
1422,hey i didnt get the email yet,5,sadness,0.42841202,0.010012778,0.004736378,0.004712119,0.009036155,0.1392847,0.42841202,0.40380588
1423,this is how much hair falls off everytime i shower its more sad than disgusting ,1,disgust,0.9740101,0.005702678,0.9740101,0.00876074,0.000647485,0.001446158,0.008365565,0.001067337
